Date,Price,CVol,Change,% Change,% Return,Total Return (Gross),Amount,Open,High,Low,Gross Margin,SG&A to Sales,Operating Margin,Pretax Margin,Net Margin,Free Cash Flow Margin,Capex To Sales,Return on Assets,Return on Equity ,Return on Common Equity,Return on Total Capital,Return on Invested Capital,Cash Flow Return on Invested Capital,Price/Sales,Price/Earnings,Price/Book Value,Price/Tangible Book Value,Price/Cash Flow,Price/Free Cash Flow,Dividend Yield (%),Enterprise Value/EBIT,Enterprise Value/EBITDA,Enterprise Value/Sales,Total Debt/Enterprise Value,Sales per Share,EBIT (Operating Income) per Share,EPS (recurring),EPS (basic),EPS (diluted),Dividends per Share,Dividend Payout Ratio (%),Book Value per Share_x,Tangible Book Value per Share_x,Cash Flow per Share,Free Cash Flow per Share,Diluted Shares Outstanding  (M),Basic Shares Outstanding  (M),Total Shares Outstanding  (M),Cash & ST Investments,Receivables,Inventories_x,Current Assets,Fixed Assets,Total Assets_x,Accrued Payroll,Accumulated Depreciation,Additional Paid-In Capital/Capital Surplus,Book Value per Share_y,Capital and Operating Lease Obligations,Cash & Short-Term Investments,Cash Only,Common Equity,Common Stock Par/Carry Value,Deferred Income,Deferred Tax Liabilities,Intangible Assets,Inventories_y,Long-Term Debt,Long-Term Debt excl Lease Obligations,Miscellaneous Current Assets,Miscellaneous Current Liabilities,"Net Property, Plant & Equipment",Other Appropriated Reserves,Other Assets,Other Current Assets,Other Current Liabilities,Other Liabilities,Other Liabilities (excl. Deferred Income),Other Long-Term Investments,"Property, Plant & Equipment - Gross",Provision for Risks & Charges,Retained Earnings,Short-Term Receivables,Tangible Book Value per Share_y,Total Assets_y,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Shareholders' Equity,Total Long-Term Investments ,Total Shareholders' Equity,Total Short Term Investments,Treasury Stock,Unrealized Gain/Loss Marketable Securities
03/26/2024,92.561,513647600,-2.44101,-2.569429847,-2.569437721,106.69,47543735504,95.851006,96.375,92.50201,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
03/25/2024,95.00201,552136060,0.71301,0.756196375,0.75619849,106.61,52454035493,93.941,96.76599,93.51,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
03/22/2024,94.289,586719400,2.854,3.121343031,3.121339546,106.53,55321185507,91.141,94.77799,90.83401,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
03/21/2024,91.435,480372300,1.063,1.176249281,1.176243669,106.45,43922841251,92.3,92.648,90.405,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
03/20/2024,90.372,479062780,0.974,1.089509832,1.089510047,106.37,43293861554,89.797,90.409996,88.223,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
03/19/2024,89.398,672171250,0.943,1.066078797,1.066085833,106.29,60090765408,86.700005,90.544,85.01,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
03/18/2024,88.455,668975940,0.6185,0.704149186,0.704147543,106.21,59174266773,90.388,92.405,87.085,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
03/15/2024,87.8365,642086200,-0.1075,-0.122236878,-0.12223652,106.13,56398604506,86.93,89.546005,86.257,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
03/14/2024,87.944,602318200,-2.944,-3.239151483,-3.239147083,106.06,52970271781,89.577,90.646,86.6,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
03/13/2024,90.888,635712900,-1.025,-1.115185012,-1.115185814,105.98,57778674055,91.055,91.504,88.435,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
3/12/2024,91.913,668075200,6.139,7.157180498,7.157176647,105.9,61404795858,88.049,91.96,86.1501,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
3/11/2024,85.774,678364100,-1.75401,-2.003941367,-2.003932295,105.82,58186002313,86.429,88.797,84.166,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
3/08/2024,87.52801,1142268900,-5.14099,-5.547691245,-5.547698563,105.74,99980523702,95.1379,97.4,86.506004,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
3/07/2024,92.669,608119200,3.968995,4.474627707,4.474634314,105.66,56353798145,90.158005,92.767,89.60201,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
3/06/2024,88.700005,582520300,2.736,3.182727468,3.182723834,105.58,51669553523,88.021996,89.724,87.030014,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
3/05/2024,85.964005,520639250,0.727005,0.852921853,0.857608836,105.5,44756235090,85.270004,86.097,83.417015,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
3/04/2024,85.237,615616440,2.958,3.595085016,3.595083433,105.42,52473298496,84.13,87.695,83.719,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
3/01/2024,82.279,479135100,3.167,4.003185357,4.003182606,105.34,39422756893,80,82.3,79.43503,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
02/29/2024,79.112,507289000,1.449,1.865753319,1.865754916,105.26,40132647368,79.094,79.990005,78.35,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
02/28/2024,77.663,393110400,-1.038004,-1.318920912,-1.31891643,105.18,30530132995,77.62,78.93301,77.125,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
02/27/2024,78.701004,391705200,-0.390996,-0.49435594,-0.494365288,105.1,30827592512,79.381004,79.48,77.162,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
02/26/2024,79.092,503972720,0.275,0.348909499,0.348911486,105.02,39860210370,79.700005,80.64599,78.505,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
02/23/2024,78.817,829388440,0.279,0.355242048,0.355240844,104.94,65369908675,80.79,82.394005,77.57,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
02/22/2024,78.538,865099600,11.066,16.4008774,16.40088637,104.86,67943192385,75.025,78.575005,74.22,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
02/21/2024,67.472,690298060,-1.98,-2.850889823,-2.850891862,104.78,46575790704,68.006004,68.888,66.248,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
02/20/2024,69.452,704833060,-3.161,-4.353214989,-4.353209348,104.7,48952065683,71.947,71.956,67.734,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
02/16/2024,72.613,495326600,-0.045005,-0.061940869,-0.061951261,104.62,35967150406,74.1,74.402,72.501,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
02/15/2024,72.658005,420121780,-1.241995,-1.68064276,-1.68063717,104.54,30525210392,73.869,73.975,72.4,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
02/14/2024,73.9,504917400,1.771994,2.456735044,2.456733127,104.46,37313395860,73.202,74.236,71.938,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
02/13/2024,72.128006,602580200,-0.119994,-0.166086258,-0.166086755,104.38,43462908281,70.4,73.450005,69.62,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
2/12/2024,72.248,613710200,0.115,0.159427724,0.159425626,104.3,44339334530,72.6,74.611,71.25,72.717573,18.59591,54.121664,55.510325,48.849348,44.353436,1.754703,55.672996,91.458074,91.458074,74.795273,69.808355,65.891018,24.984622,51.144725,34.990024,40.169993,54.187011,56.330748,0.026216,45.526428,43.535307,24.639661,0.007365,2.442743,1.322053,1.18838,1.2053,1.1933,0.016,1.34082,1.74424,1.519318,1.126303,1.08344,24940,24690,24640,3.101935,8.812672,3.183795,1.807292,12.057793,1.139688,675,3509,13132,1.74424,1119,25984,7280,42978,2,573,462,5542,5282,9578,8459,3080,5483,5260,27,2954,3080,6158,2079,1506,1546,8769,0,29817,9999,1.519318,65728,44345,10631,42978,22750,65728,1546,42978,18704,0,0
